cbsa_code,cbsa_name_full,year,permits_sf,permits_mf,permits_tot,population,permits_per_capita
41220,"St. Marys, GA",2002,520,46,566,45299,12.4947570586547
41220,"St. Marys, GA",2003,428,12,440,44568,9.87255429904864
41220,"St. Marys, GA",2004,514,0,514,46096,11.1506421381465
41220,"St. Marys, GA",2005,718,0,718,46673,15.3836265078311
41220,"St. Marys, GA",2006,619,0,619,47086,13.1461580937009
41220,"St. Marys, GA",2007,379,0,379,48947,7.74306903385294
41220,"St. Marys, GA",2008,231,64,295,49713,5.93406151308511
41220,"St. Marys, GA",2009,181,396,577,50024,11.5344634575404
41220,"St. Marys, GA",2010,96,0,96,50660,1.89498618239242
41220,"St. Marys, GA",2011,90,0,90,50297,1.7893711354554
41220,"St. Marys, GA",2012,62,50,112,51341,2.18149237451549
41220,"St. Marys, GA",2013,69,0,69,51403,1.34233410501333
41220,"St. Marys, GA",2014,126,0,126,51918,2.42690396394314
41220,"St. Marys, GA",2015,140,0,140,52470,2.66819134743663
41220,"St. Marys, GA",2016,215,0,215,52438,4.10008009458789
41220,"St. Marys, GA",2017,322,76,398,53067,7.49995288974316
41220,"St. Marys, GA",2018,296,14,310,53677,5.77528550403339
41400,"Salem, OH",1990,98,15,113,108483,1.04163786030991
41400,"Salem, OH",1991,84,196,280,109299,2.56178007118089
41400,"Salem, OH",1992,49,39,88,110187,0.79864230807627
41400,"Salem, OH",1993,113,147,260,110813,2.34629510977954
41400,"Salem, OH",1994,87,0,87,111056,0.78338856072612
41400,"Salem, OH",1995,86,20,106,111254,0.95277473169504
41400,"Salem, OH",1996,94,10,104,111320,0.934243621990658
41400,"Salem, OH",1997,80,0,80,111344,0.718494036499497
41400,"Salem, OH",1998,131,20,151,111466,1.35467317388262
41400,"Salem, OH",1999,66,38,104,111505,0.932693601183803
41400,"Salem, OH",2000,55,85,140,112048,1.24946451520777
41400,"Salem, OH",2001,89,66,155,111370,1.39175720571069
41400,"Salem, OH",2002,80,22,102,111097,0.918116600808303
41400,"Salem, OH",2003,45,38,83,111000,0.747747747747748
41400,"Salem, OH",2004,105,37,142,110627,1.28359261301491
41400,"Salem, OH",2005,138,55,193,109784,1.75799752240764
41400,"Salem, OH",2006,115,10,125,109673,1.13975180764637
41400,"Salem, OH",2007,59,4,63,109153,0.577171493225106
41400,"Salem, OH",2008,50,2,52,108469,0.479399644137956
41400,"Salem, OH",2009,30,0,30,107948,0.277911587060437
41400,"Salem, OH",2010,19,0,19,107891,0.176103660175548
41400,"Salem, OH",2011,12,0,12,107408,0.111723521525398
41400,"Salem, OH",2012,18,0,18,106613,0.168834945081744
41400,"Salem, OH",2013,28,2,30,105953,0.283144413088822
41400,"Salem, OH",2014,16,0,16,105619,0.151487895170377
41400,"Salem, OH",2015,27,23,50,104734,0.477399889243226
41400,"Salem, OH",2016,32,58,90,103850,0.866634569090034
41400,"Salem, OH",2017,28,52,80,103149,0.775577077819465
41400,"Salem, OH",2018,19,33,52,102665,0.506501728924171
41420,"Salem, OR",1990,1096,1060,2156,279657,7.70944406898451
41420,"Salem, OR",1991,1174,1008,2182,286150,7.62537130875415
41420,"Salem, OR",1992,1406,754,2160,293095,7.36962418328528
41420,"Salem, OR",1993,1362,1050,2412,300323,8.03135291003353
41420,"Salem, OR",1994,1425,450,1875,306786,6.11175216600497
41420,"Salem, OR",1995,1325,1086,2411,312795,7.70792372000831
41420,"Salem, OR",1996,1696,1677,3373,318582,10.587541041239
41420,"Salem, OR",1997,1737,834,2571,324751,7.91683474415783
41420,"Salem, OR",1998,1625,732,2357,330254,7.13693096828502
41420,"Salem, OR",1999,1619,399,2018,334864,6.02632710592957
41420,"Salem, OR",2000,1360,324,1684,348007,4.83898312390268
41420,"Salem, OR",2001,1241,549,1790,351581,5.09128764068593
41420,"Salem, OR",2002,1552,408,1960,356668,5.49530655960165
41420,"Salem, OR",2003,1566,413,1979,360377,5.49147143130666
41420,"Salem, OR",2004,1963,597,2560,363708,7.03861339316155
41420,"Salem, OR",2005,2083,355,2438,368046,6.62417197850269
41420,"Salem, OR",2006,1729,624,2353,374317,6.28611577887192
41420,"Salem, OR",2007,1342,449,1791,379755,4.71619860173006
41420,"Salem, OR",2008,645,410,1055,384075,2.746859337369
41420,"Salem, OR",2009,510,325,835,388323,2.15027180980781
41420,"Salem, OR",2010,468,231,699,391496,1.78545885526289
41420,"Salem, OR",2011,319,112,431,393980,1.09396416061729
41420,"Salem, OR",2012,395,326,721,396138,1.82007280291212
41420,"Salem, OR",2013,646,304,950,398141,2.38608935025531
41420,"Salem, OR",2014,712,232,944,402269,2.34668840999431
41420,"Salem, OR",2015,807,490,1297,408278,3.17675701360348
41420,"Salem, OR",2016,814,664,1478,417284,3.54195224355595
41420,"Salem, OR",2017,790,765,1555,424968,3.65909903804522
41420,"Salem, OR",2018,1168,516,1684,432102,3.89722796932206
41460,"Salina, KS",1990,104,82,186,54957,3.38446421747912
41460,"Salina, KS",1991,110,4,114,55547,2.05231605667273
41460,"Salina, KS",1992,146,44,190,56045,3.39013292889642
41460,"Salina, KS",1993,194,2,196,56623,3.46149091358635
41460,"Salina, KS",1994,185,35,220,56959,3.8624273600309
41460,"Salina, KS",1995,200,4,204,57542,3.54523652288763
41460,"Salina, KS",1996,160,192,352,57613,6.10973217850138
41460,"Salina, KS",1997,181,24,205,57459,3.56776136027428
41460,"Salina, KS",1998,170,160,330,57314,5.75775552221098
41460,"Salina, KS",1999,124,8,132,57418,2.29893064892542
41460,"Salina, KS",2000,144,0,144,59851,2.40597483751316
41460,"Salina, KS",2001,143,72,215,60094,3.57772822577961
41460,"Salina, KS",2002,131,110,241,60345,3.99370287513464
41460,"Salina, KS",2003,149,0,149,60171,2.47627594688471
41460,"Salina, KS",2004,167,48,215,60290,3.56609719688174
41460,"Salina, KS",2005,137,54,191,60458,3.15921796949949
41460,"Salina, KS",2006,164,0,164,60586,2.70689598257023
41460,"Salina, KS",2007,160,3,163,60824,2.67986321189004
41460,"Salina, KS",2008,103,5,108,60948,1.77200236266982
41460,"Salina, KS",2009,96,0,96,61278,1.56663076471164
41460,"Salina, KS",2010,100,2,102,61879,1.64837828665622
41460,"Salina, KS",2011,60,36,96,61841,1.55236816998431
41460,"Salina, KS",2012,79,0,79,61864,1.27699469804733
41460,"Salina, KS",2013,71,10,81,61805,1.31057357818947
41460,"Salina, KS",2014,68,2,70,61553,1.1372313290985
41460,"Salina, KS",2015,77,8,85,61390,1.38459032415703
41460,"Salina, KS",2016,52,4,56,60885,0.91976677342531
41460,"Salina, KS",2017,69,30,99,60363,1.64007753093783
41460,"Salina, KS",2018,42,4,46,60203,0.764081524176536
41500,"Salinas, CA",1990,1027,156,1183,356944,3.31424537182303
41500,"Salinas, CA",1991,705,226,931,361795,2.57328044887298
41500,"Salinas, CA",1992,627,109,736,366352,2.00899681180941
41500,"Salinas, CA",1993,756,113,869,363093,2.39332622771576
41500,"Salinas, CA",1994,1305,173,1478,342577,4.31435852377714
41500,"Salinas, CA",1995,1119,207,1326,343334,3.86212842305161
41500,"Salinas, CA",1996,1168,334,1502,347526,4.32197878719866
41500,"Salinas, CA",1997,1334,351,1685,359135,4.69182897796093
41500,"Salinas, CA",1998,1178,11,1189,367279,3.23732094674621
41500,"Salinas, CA",1999,1484,574,2058,372745,5.52120082093657
41500,"Salinas, CA",2000,1505,209,1714,402990,4.25320727561478
41500,"Salinas, CA",2001,890,166,1056,407082,2.59407195601869
41500,"Salinas, CA",2002,1054,168,1222,408977,2.98794308726408
41500,"Salinas, CA",2003,1047,308,1355,409725,3.30709622307645
41500,"Salinas, CA",2004,1064,134,1198,408731,2.9310230934282
41500,"Salinas, CA",2005,1296,134,1430,405139,3.529652785834
41500,"Salinas, CA",2006,752,113,865,401831,2.1526462617369
41500,"Salinas, CA",2007,563,544,1107,402376,2.75115812076267
41500,"Salinas, CA",2008,236,220,456,406022,1.12309185216565
41500,"Salinas, CA",2009,113,81,194,410263,0.472867404567314
41500,"Salinas, CA",2010,112,167,279,416396,0.670035254901584
41500,"Salinas, CA",2011,130,26,156,420542,0.370949869454181
41500,"Salinas, CA",2012,110,136,246,425000,0.578823529411765
41500,"Salinas, CA",2013,190,246,436,427054,1.02094817048898
41500,"Salinas, CA",2014,236,125,361,428980,0.84153107370973
41500,"Salinas, CA",2015,315,272,587,431241,1.361187827688
41500,"Salinas, CA",2016,471,156,627,434767,1.44215177324866
41500,"Salinas, CA",2017,534,242,776,435477,1.7819540412008
41500,"Salinas, CA",2018,571,161,732,435594,1.6804639182357901
41540,"Salisbury, MD-DE",1990,2387,336,2723,247200,11.0153721682848
41540,"Salisbury, MD-DE",1991,1999,383,2382,251964,9.4537314854503
41540,"Salisbury, MD-DE",1992,2305,295,2600,256521,10.1356224246748
41540,"Salisbury, MD-DE",1993,2143,228,2371,261615,9.06293599373125
41540,"Salisbury, MD-DE",1994,2502,401,2903,266275,10.9022626983382
41540,"Salisbury, MD-DE",1995,2352,187,2539,270889,9.37284275108993
41540,"Salisbury, MD-DE",1996,2484,153,2637,275691,9.56505653068109
41540,"Salisbury, MD-DE",1997,2301,583,2884,279533,10.3172076284374
41540,"Salisbury, MD-DE",1998,2647,605,3252,283600,11.4668547249647
41540,"Salisbury, MD-DE",1999,2804,349,3153,287230,10.9772656059604
41540,"Salisbury, MD-DE",2000,2447,292,2739,313744,8.73004742720179
41540,"Salisbury, MD-DE",2001,2983,717,3700,319128,11.5940939058936
41540,"Salisbury, MD-DE",2002,3956,731,4687,325063,14.4187434435786
41540,"Salisbury, MD-DE",2003,4907,593,5500,332157,16.5584347161132
41540,"Salisbury, MD-DE",2004,5076,811,5887,338528,17.3899943283864
41540,"Salisbury, MD-DE",2005,4939,1656,6595,345704,19.0770138615694
41540,"Salisbury, MD-DE",2006,3544,1817,5361,353828,15.1514295081226
41540,"Salisbury, MD-DE",2007,2656,787,3443,360918,9.53956300323065
41540,"Salisbury, MD-DE",2008,1650,508,2158,366772,5.88376430043733
41540,"Salisbury, MD-DE",2009,1608,395,2003,370558,5.40536164379126
41540,"Salisbury, MD-DE",2010,1617,224,1841,374826,4.91161232145049
41540,"Salisbury, MD-DE",2011,1559,310,1869,378158,4.94237858249726
41540,"Salisbury, MD-DE",2012,1678,763,2441,381209,6.4033115692441704
41540,"Salisbury, MD-DE",2013,2203,1133,3336,384586,8.67426271367132
41540,"Salisbury, MD-DE",2014,2237,559,2796,388804,7.19128404028765
41540,"Salisbury, MD-DE",2015,2512,519,3031,393535,7.70198330516981
41540,"Salisbury, MD-DE",2016,2668,559,3227,398682,8.0941702911092
41540,"Salisbury, MD-DE",2017,3032,573,3605,404067,8.92178772332311
41540,"Salisbury, MD-DE",2018,3271,371,3642,409979,8.88338183175236
41620,"Salt Lake City, UT",1990,2273,230,2503,755696,3.31217844212488
41620,"Salt Lake City, UT",1991,3148,187,3335,773604,4.31099115309642
41620,"Salt Lake City, UT",1992,3979,241,4220,793547,5.31789547437014
41620,"Salt Lake City, UT",1993,4702,1584,6286,813693,7.72527230786058
41620,"Salt Lake City, UT",1994,4639,1246,5885,831311,7.07917975342561
41620,"Salt Lake City, UT",1995,5240,2359,7599,844590,8.9972649451213
41620,"Salt Lake City, UT",1996,6095,3128,9223,858057,10.7487031747308
41620,"Salt Lake City, UT",1997,4723,1347,6070,873407,6.9497954561848
41620,"Salt Lake City, UT",1998,5315,1664,6979,881252,7.91941465097384
41620,"Salt Lake City, UT",1999,4749,1444,6193,888453,6.97054318011195
41620,"Salt Lake City, UT",2000,4226,1058,5284,942537,5.60614596562257
41620,"Salt Lake City, UT",2001,4295,1719,6014,954081,6.30344803009388
41620,"Salt Lake City, UT",2002,4526,1686,6212,963150,6.44967035248923
41620,"Salt Lake City, UT",2003,5531,1986,7517,971454,7.73788568475708
41620,"Salt Lake City, UT",2004,5618,1342,6960,982034,7.08733098854011
41620,"Salt Lake City, UT",2005,6443,1892,8335,997221,8.35822751426213
41620,"Salt Lake City, UT",2006,5948,926,6874,1018281,6.75059241997052
41620,"Salt Lake City, UT",2007,3605,1488,5093,1037540,4.90872641054803
41620,"Salt Lake City, UT",2008,1603,2233,3836,1055462,3.63442738819588
41620,"Salt Lake City, UT",2009,1507,2803,4310,1074013,4.01298680742226
41620,"Salt Lake City, UT",2010,1795,951,2746,1091480,2.51585003847986
41620,"Salt Lake City, UT",2011,2041,1308,3349,1106739,3.02600703508235
41620,"Salt Lake City, UT",2012,2711,1053,3764,1123809,3.34932359502371
41620,"Salt Lake City, UT",2013,3280,2022,5302,1140176,4.650159273656
41620,"Salt Lake City, UT",2014,3159,2159,5318,1151703,4.61750989621456
41620,"Salt Lake City, UT",2015,3762,2993,6755,1165246,5.7970591617564
41620,"Salt Lake City, UT",2016,4351,4380,8731,1185219,7.36657107251909
41620,"Salt Lake City, UT",2017,4918,2449,7367,1205238,6.11248566673138
41620,"Salt Lake City, UT",2018,5391,3359,8750,1222540,7.1572300292833
41660,"San Angelo, TX",1990,131,0,131,98259,1.33321120711589
41660,"San Angelo, TX",1991,137,24,161,97927,1.64408181604665
41660,"San Angelo, TX",1992,197,2,199,99098,2.00811318089164
41660,"San Angelo, TX",1993,305,6,311,99644,3.12111115571434
41660,"San Angelo, TX",1994,254,8,262,100754,2.60039303650475
41660,"San Angelo, TX",1995,221,4,225,101064,2.22631203989551
41660,"San Angelo, TX",1996,252,224,476,101752,4.67804072647221
41660,"San Angelo, TX",1997,192,136,328,102262,3.20744753671941
41660,"San Angelo, TX",1998,230,270,500,102580,4.87424449210372
41660,"San Angelo, TX",1999,267,0,267,102311,2.60969006265211
41660,"San Angelo, TX",2000,239,8,247,104083,2.37310607880249
41660,"San Angelo, TX",2001,247,2,249,103923,2.39600473427441
41660,"San Angelo, TX",2002,251,0,251,104035,2.4126495890806
41660,"San Angelo, TX",2003,265,0,265,104330,2.54001725294738
41660,"San Angelo, TX",2004,231,4,235,104744,2.24356526388146
41660,"San Angelo, TX",2005,270,0,270,104974,2.57206546382914
41660,"San Angelo, TX",2006,369,120,489,106125,4.60777385159011
41660,"San Angelo, TX",2007,356,0,356,106680,3.33708286464192
41660,"San Angelo, TX",2008,259,0,259,107639,2.40619106457697
41660,"San Angelo, TX",2009,181,335,516,108879,4.73920590747527
41660,"San Angelo, TX",2010,177,0,177,110678,1.59923381340465
41660,"San Angelo, TX",2011,145,0,145,111740,1.2976552711652
41660,"San Angelo, TX",2012,229,176,405,113300,3.57458075904678
41660,"San Angelo, TX",2013,326,200,526,114676,4.58683595521295
41660,"San Angelo, TX",2014,229,400,629,116327,5.40717116404618
41660,"San Angelo, TX",2015,236,0,236,119044,1.98246026679211
41660,"San Angelo, TX",2016,172,0,172,119187,1.44311040633626
41660,"San Angelo, TX",2017,193,4,197,119200,1.65268456375839
41660,"San Angelo, TX",2018,262,0,262,119711,2.18860422183425
41700,"San Antonio-New Braunfels, TX",1990,1807,82,1889,1410639,1.33910943905563
41700,"San Antonio-New Braunfels, TX",1991,2198,58,2256,1432713,1.57463497574183
41700,"San Antonio-New Braunfels, TX",1992,3720,471,4191,1462873,2.86491035106944
41700,"San Antonio-New Braunfels, TX",1993,5102,1316,6418,1494583,4.29417436167814
41700,"San Antonio-New Braunfels, TX",1994,6547,3174,9721,1530235,6.35261904217326
41700,"San Antonio-New Braunfels, TX",1995,6638,1917,8555,1563832,5.47053647706403
41700,"San Antonio-New Braunfels, TX",1996,7185,2807,9992,1591855,6.27695361700657
41700,"San Antonio-New Braunfels, TX",1997,7101,2280,9381,1619734,5.79169172222106
41700,"San Antonio-New Braunfels, TX",1998,8899,1123,10022,1649461,6.07592419584337
41700,"San Antonio-New Braunfels, TX",1999,9085,5131,14216,1677170,8.47618309414072
41700,"San Antonio-New Braunfels, TX",2000,8789,2187,10976,1720003,6.3813842185159
41700,"San Antonio-New Braunfels, TX",2001,9529,3607,13136,1748123,7.51434538645164
41700,"San Antonio-New Braunfels, TX",2002,10484,2769,13253,1784153,7.42817460161769
41700,"San Antonio-New Braunfels, TX",2003,10976,2399,13375,1815846,7.3657127311457
41700,"San Antonio-New Braunfels, TX",2004,12634,4905,17539,1857602,9.44174263378269
41700,"San Antonio-New Braunfels, TX",2005,14706,7599,22305,1896328,11.7622056943735
41700,"San Antonio-New Braunfels, TX",2006,13841,5920,19761,1956361,10.1008965114312
41700,"San Antonio-New Braunfels, TX",2007,9350,3945,13295,2011543,6.60935411273833
41700,"San Antonio-New Braunfels, TX",2008,6010,4564,10574,2061275,5.12983468969449
41700,"San Antonio-New Braunfels, TX",2009,5486,438,5924,2105672,2.81335364672181
41700,"San Antonio-New Braunfels, TX",2010,5144,1721,6865,2153038,3.1885178060025
41700,"San Antonio-New Braunfels, TX",2011,4410,2717,7127,2193881,3.2485809394402
41700,"San Antonio-New Braunfels, TX",2012,5102,2902,8004,2237358,3.57743374104636
41700,"San Antonio-New Braunfels, TX",2013,5827,301,6128,2280585,2.68702986295183
41700,"San Antonio-New Braunfels, TX",2014,6220,4112,10332,2329756,4.43479918068673
41700,"San Antonio-New Braunfels, TX",2015,6478,1346,7824,2380630,3.28652499548439
41700,"San Antonio-New Braunfels, TX",2016,6464,5777,12241,2428326,5.04092119427128
41700,"San Antonio-New Braunfels, TX",2017,7535,4981,12516,2474274,5.0584535099993
41700,"San Antonio-New Braunfels, TX",2018,8013,3484,11497,2518036,4.56586005918899
41740,"San Diego-Carlsbad, CA",1990,6652,9080,15732,2513306,6.25948451959292
41740,"San Diego-Carlsbad, CA",1991,5365,2526,7891,2557889,3.08496576669277
41740,"San Diego-Carlsbad, CA",1992,3812,2259,6071,2601821,2.33336574652907
41740,"San Diego-Carlsbad, CA",1993,4229,1521,5750,2612401,2.20104034564372
41740,"San Diego-Carlsbad, CA",1994,5236,1707,6943,2631330,2.63858961057716
41740,"San Diego-Carlsbad, CA",1995,4765,1868,6633,2644373,2.50834507839855
41740,"San Diego-Carlsbad, CA",1996,5831,1017,6848,2676468,2.55859588083997
41740,"San Diego-Carlsbad, CA",1997,8236,2903,11139,2722036,4.09215748799795
41740,"San Diego-Carlsbad, CA",1998,9012,2879,11891,2770856,4.29145361577794
41740,"San Diego-Carlsbad, CA",1999,10070,6225,16295,2828698,5.76060081351915
41740,"San Diego-Carlsbad, CA",2000,9287,6305,15592,2827366,5.51467337444109
41740,"San Diego-Carlsbad, CA",2001,9377,6028,15405,2869672,5.36820932845287
41740,"San Diego-Carlsbad, CA",2002,8880,4804,13684,2900355,4.71804313609886
41740,"San Diego-Carlsbad, CA",2003,9758,8273,18031,2914702,6.18622418346713
41740,"San Diego-Carlsbad, CA",2004,9122,6465,15587,2930007,5.31978251246499
41740,"San Diego-Carlsbad, CA",2005,7576,6730,14306,2938375,4.86867741523801
41740,"San Diego-Carlsbad, CA",2006,4743,4448,9191,2947289,3.11845903133354
41740,"San Diego-Carlsbad, CA",2007,3422,4013,7435,2975742,2.49853649946803
41740,"San Diego-Carlsbad, CA",2008,2361,2996,5357,3022116,1.77259906634954
41740,"San Diego-Carlsbad, CA",2009,1778,1168,2946,3061203,0.962366755814626
41740,"San Diego-Carlsbad, CA",2010,2270,1224,3494,3103306,1.12589606052384
41740,"San Diego-Carlsbad, CA",2011,2245,3125,5370,3137372,1.71162361364862
41740,"San Diego-Carlsbad, CA",2012,2197,3469,5666,3175201,1.78445396055242
41740,"San Diego-Carlsbad, CA",2013,2565,5699,8264,3211248,2.573454308107
41740,"San Diego-Carlsbad, CA",2014,2487,4388,6875,3250993,2.11473848144244
41740,"San Diego-Carlsbad, CA",2015,3222,6661,9883,3284061,3.00938380864424
41740,"San Diego-Carlsbad, CA",2016,2351,8440,10791,3310280,3.25984508863299
41740,"San Diego-Carlsbad, CA",2017,4056,6385,10441,3325468,3.13970845607295
41740,"San Diego-Carlsbad, CA",2018,3489,6345,9834,3343364,2.94134889291145
41760,"Sandpoint, ID",1990,163,52,215,26760,8.03437967115097
41760,"Sandpoint, ID",1991,192,8,200,27923,7.16255416681589
41760,"Sandpoint, ID",1992,270,61,331,28905,11.4513060024217
41760,"Sandpoint, ID",1993,314,36,350,30240,11.5740740740741
41760,"Sandpoint, ID",1994,348,62,410,31838,12.8776933224449
41760,"Sandpoint, ID",1995,314,61,375,33029,11.35365890581
41760,"Sandpoint, ID",1996,112,44,156,33963,4.59323381326738
41760,"Sandpoint, ID",1997,37,26,63,34730,1.81399366541895
41760,"Sandpoint, ID",1998,68,12,80,35338,2.26385194408286
41760,"Sandpoint, ID",1999,47,26,73,35926,2.03195457328954
41760,"Sandpoint, ID",2000,19,4,23,36950,0.622462787550744
41760,"Sandpoint, ID",2001,29,7,36,36980,0.973499188750676
41760,"Sandpoint, ID",2002,25,4,29,37634,0.770579794866344
41760,"Sandpoint, ID",2003,57,24,81,38382,2.11036423323433
41760,"Sandpoint, ID",2004,73,84,157,38836,4.04264084869709
41760,"Sandpoint, ID",2005,13,0,13,39576,0.328481908227208
41760,"Sandpoint, ID",2006,9,42,51,40127,1.2709646871184
41760,"Sandpoint, ID",2007,62,0,62,40738,1.52192056556532
41760,"Sandpoint, ID",2008,7,15,22,40966,0.537030708392325
41760,"Sandpoint, ID",2009,3,0,3,40809,0.0735131956186135
41760,"Sandpoint, ID",2010,17,0,17,40908,0.415566637332551
